step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
1700,0.5532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345728,9.228930,0.000000
1720,0.5597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345092,9.022034,0.000000
1740,0.5662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344684,9.004683,0.000000
1760,0.5727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346520,9.099006,0.000000
1780,0.5792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345305,9.162846,0.000000
1800,0.5857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344948,9.010094,0.000000
1820,0.5922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346099,9.121454,0.000000
1840,0.5987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344709,9.448810,0.000000
1860,0.6052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345479,9.474774,0.000000
1880,0.6117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345532,9.697375,0.000000
1900,0.6182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344915,9.612046,0.000000
1920,0.6247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343703,9.552649,0.000000
1940,0.6313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343112,9.454717,0.000000
1960,0.6378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342467,9.465205,0.000000
1980,0.6443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341794,9.140613,0.000000
2000,0.6508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.341889,9.400408,0.000000
2020,0.6573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343221,9.585913,0.000000
2040,0.6638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344172,9.856121,0.000000
2060,0.6703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344003,10.279434,0.000000
2080,0.6768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342840,10.118077,0.000000
2100,0.6833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343433,10.201823,0.000000
2120,0.6898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344488,10.269494,0.000000
2140,0.6963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.344949,10.100321,0.000000
