step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
830,0.2701,0.036823,1.079660,0.000000,0.037135,0.968829,0.000000,0.576947,8.472372,0.000000
831,0.2704,0.036843,1.080624,0.000000,0.037151,0.970763,0.000000,0.576989,8.470373,0.000000
832,0.2707,0.036862,1.079996,0.000000,0.037165,0.973626,0.000000,0.577025,8.476259,0.000000
833,0.271,0.036889,1.078840,0.000000,0.037183,0.978538,0.000000,0.577072,8.487238,0.000000
834,0.2714,0.036924,1.076992,0.000000,0.037203,0.983342,0.000000,0.577196,8.505734,0.000000
835,0.2717,0.036965,1.077331,0.000000,0.037224,0.987428,0.000000,0.577405,8.526655,0.000000
836,0.272,0.037002,1.077719,0.000000,0.037246,0.991351,0.000000,0.577678,8.537018,0.000000
837,0.2724,0.037028,1.078039,0.000000,0.037272,0.995152,0.000000,0.577986,8.538080,0.000000
838,0.2727,0.037050,1.077317,0.000000,0.037305,0.998235,0.000000,0.578328,8.535752,0.000000
839,0.273,0.037070,1.075825,0.000000,0.037340,0.999242,0.000000,0.578656,8.532943,0.000000
840,0.2733,0.037089,1.074598,0.000000,0.037373,1.000451,0.000000,0.578921,8.536493,0.000000
841,0.2737,0.037098,1.075512,0.000000,0.037408,1.000783,0.000000,0.579184,8.533937,0.000000
842,0.274,0.037105,1.075106,0.000000,0.037437,1.001189,0.000000,0.579456,8.541052,0.000000
843,0.2743,0.037105,1.072438,0.000000,0.037463,1.001102,0.000000,0.579721,8.552023,0.000000
844,0.2746,0.037104,1.072792,0.000000,0.037485,1.001056,0.000000,0.579984,8.556711,0.000000
845,0.275,0.037105,1.072603,0.000000,0.037507,1.000872,0.000000,0.580224,8.551142,0.000000
846,0.2753,0.037110,1.072282,0.000000,0.037537,1.001204,0.000000,0.580445,8.555677,0.000000
847,0.2756,0.037125,1.072357,0.000000,0.037569,1.001989,0.000000,0.580607,8.561490,0.000000
848,0.2759,0.037139,1.070737,0.000000,0.037596,1.002173,0.000000,0.580762,8.567659,0.000000
849,0.2763,0.037146,1.068719,0.000000,0.037614,1.003747,0.000000,0.580907,8.577988,0.000000
850,0.2766,0.037150,1.068490,0.000000,0.037631,1.003744,0.000000,0.581038,8.581749,0.000000
851,0.2769,0.037154,1.069128,0.000000,0.037652,1.003644,0.000000,0.581158,8.588438,0.000000
852,0.2772,0.037160,1.070068,0.000000,0.037667,1.002208,0.000000,0.581264,8.596102,0.000000
853,0.2776,0.037168,1.069611,0.000000,0.037680,1.000614,0.000000,0.581378,8.611839,0.000000
854,0.2779,0.037175,1.070176,0.000000,0.037685,0.998393,0.000000,0.581475,8.632171,0.000000
855,0.2782,0.037184,1.070361,0.000000,0.037691,0.996710,0.000000,0.581558,8.666540,0.000000
856,0.2785,0.037200,1.075277,0.000000,0.037699,0.994200,0.000000,0.581647,8.712033,0.000000
857,0.2789,0.037214,1.078767,0.000000,0.037708,0.991198,0.000000,0.581729,8.754712,0.000000
858,0.2792,0.037227,1.082764,0.000000,0.037709,0.987768,0.000000,0.581800,8.777678,0.000000
859,0.2795,0.037240,1.087720,0.000000,0.037712,0.984784,0.000000,0.581868,8.792405,0.000000
860,0.2798,0.037251,1.094569,0.000000,0.037710,0.982468,0.000000,0.581943,8.792920,0.000000
861,0.2802,0.037258,1.098307,0.000000,0.037705,0.986244,0.000000,0.582027,8.777257,0.000000
862,0.2805,0.037268,1.101593,0.000000,0.037700,0.988790,0.000000,0.582096,8.754872,0.000000
863,0.2808,0.037287,1.103060,0.000000,0.037696,0.990464,0.000000,0.582118,8.732068,0.000000
864,0.2811,0.037298,1.106928,0.000000,0.037693,0.993540,0.000000,0.582129,8.711550,0.000000
865,0.2815,0.037317,1.111092,0.000000,0.037699,0.995212,0.000000,0.582109,8.687092,0.000000
866,0.2818,0.037348,1.112321,0.000000,0.037709,0.996785,0.000000,0.582090,8.678569,0.000000
867,0.2821,0.037375,1.112692,0.000000,0.037719,0.998767,0.000000,0.582103,8.678515,0.000000
868,0.2824,0.037401,1.111278,0.000000,0.037730,1.000476,0.000000,0.582123,8.692925,0.000000
869,0.2828,0.037425,1.111459,0.000000,0.037741,1.003942,0.000000,0.582184,8.703851,0.000000
870,0.2831,0.037447,1.113788,0.000000,0.037750,1.007703,0.000000,0.582258,8.714775,0.000000
871,0.2834,0.037485,1.117454,0.000000,0.037759,1.007230,0.000000,0.582286,8.714181,0.000000
872,0.2837,0.037521,1.123204,0.000000,0.037759,1.004891,0.000000,0.582285,8.712835,0.000000
873,0.2841,0.037558,1.126783,0.000000,0.037758,1.004375,0.000000,0.582282,8.704057,0.000000
874,0.2844,0.037614,1.128799,0.000000,0.037761,1.004318,0.000000,0.582326,8.694241,0.000000
875,0.2847,0.037665,1.130009,0.000000,0.037758,1.003565,0.000000,0.582398,8.680864,0.000000
876,0.285,0.037708,1.131514,0.000000,0.037758,1.002815,0.000000,0.582533,8.668715,0.000000
877,0.2854,0.037746,1.132553,0.000000,0.037765,1.004091,0.000000,0.582705,8.665867,0.000000
878,0.2857,0.037778,1.133955,0.000000,0.037779,1.005123,0.000000,0.582862,8.668124,0.000000
879,0.286,0.037799,1.135830,0.000000,0.037799,1.007149,0.000000,0.583044,8.667980,0.000000
880,0.2863,0.037822,1.137619,0.000000,0.037823,1.008249,0.000000,0.583227,8.676764,0.000000
881,0.2867,0.037832,1.139205,0.000000,0.037851,1.007586,0.000000,0.583416,8.689143,0.000000
882,0.287,0.037848,1.140810,0.000000,0.037882,1.006568,0.000000,0.583619,8.704500,0.000000
883,0.2873,0.037868,1.142754,0.000000,0.037911,1.005182,0.000000,0.583804,8.717739,0.000000
884,0.2876,0.037889,1.143209,0.000000,0.037941,1.003430,0.000000,0.584008,8.726429,0.000000
885,0.288,0.037914,1.142607,0.000000,0.037975,1.002101,0.000000,0.584178,8.729728,0.000000
886,0.2883,0.037931,1.141731,0.000000,0.037999,1.000369,0.000000,0.584343,8.737336,0.000000
887,0.2886,0.037946,1.139263,0.000000,0.038026,0.998385,0.000000,0.584529,8.748738,0.000000
888,0.2889,0.037956,1.137257,0.000000,0.038059,0.994224,0.000000,0.584726,8.745760,0.000000
889,0.2893,0.037961,1.134966,0.000000,0.038088,0.990180,0.000000,0.584956,8.748526,0.000000
890,0.2896,0.037964,1.133498,0.000000,0.038106,0.986379,0.000000,0.585191,8.745993,0.000000
891,0.2899,0.037976,1.131489,0.000000,0.038119,0.982686,0.000000,0.585386,8.756964,0.000000
892,0.2902,0.037984,1.128707,0.000000,0.038127,0.980277,0.000000,0.585580,8.744997,0.000000
893,0.2906,0.037999,1.126152,0.000000,0.038135,0.978179,0.000000,0.585803,8.727881,0.000000
894,0.2909,0.038012,1.122138,0.000000,0.038136,0.976215,0.000000,0.586066,8.698174,0.000000
895,0.2912,0.038023,1.117207,0.000000,0.038139,0.973878,0.000000,0.586371,8.672570,0.000000
896,0.2915,0.038050,1.113183,0.000000,0.038143,0.972950,0.000000,0.586661,8.648297,0.000000
897,0.2919,0.038076,1.109519,0.000000,0.038153,0.972592,0.000000,0.586967,8.628386,0.000000
898,0.2922,0.038105,1.107764,0.000000,0.038158,0.971815,0.000000,0.587247,8.609411,0.000000
899,0.2925,0.038134,1.105073,0.000000,0.038159,0.970495,0.000000,0.587504,8.588861,0.000000
900,0.2928,0.038171,1.103539,0.000000,0.038164,0.969642,0.000000,0.587722,8.567205,0.000000
901,0.2932,0.038215,1.102935,0.000000,0.038167,0.969051,0.000000,0.587928,8.546416,0.000000
902,0.2935,0.038247,1.104625,0.000000,0.038171,0.968247,0.000000,0.588118,8.533866,0.000000
903,0.2938,0.038268,1.106509,0.000000,0.038176,0.966285,0.000000,0.588296,8.526525,0.000000
904,0.2942,0.038290,1.108097,0.000000,0.038183,0.964123,0.000000,0.588489,8.523557,0.000000
905,0.2945,0.038318,1.109654,0.000000,0.038192,0.961447,0.000000,0.588661,8.525729,0.000000
906,0.2948,0.038360,1.111922,0.000000,0.038212,0.959656,0.000000,0.588818,8.536416,0.000000
907,0.2951,0.038408,1.114720,0.000000,0.038230,0.958398,0.000000,0.588915,8.551661,0.000000
908,0.2955,0.038448,1.116998,0.000000,0.038254,0.956986,0.000000,0.589018,8.567492,0.000000
909,0.2958,0.038482,1.119012,0.000000,0.038279,0.955920,0.000000,0.589105,8.576800,0.000000
910,0.2961,0.038507,1.120858,0.000000,0.038302,0.954724,0.000000,0.589202,8.588965,0.000000
911,0.2964,0.038531,1.122564,0.000000,0.038322,0.953439,0.000000,0.589300,8.603262,0.000000
912,0.2968,0.038549,1.123864,0.000000,0.038346,0.952457,0.000000,0.589427,8.621368,0.000000
913,0.2971,0.038564,1.124576,0.000000,0.038369,0.951349,0.000000,0.589525,8.643601,0.000000
914,0.2974,0.038581,1.125762,0.000000,0.038385,0.950328,0.000000,0.589605,8.668244,0.000000
915,0.2977,0.038596,1.128339,0.000000,0.038407,0.949142,0.000000,0.589678,8.682312,0.000000
916,0.2981,0.038608,1.129009,0.000000,0.038431,0.948248,0.000000,0.589735,8.694551,0.000000
917,0.2984,0.038614,1.131444,0.000000,0.038455,0.947185,0.000000,0.589785,8.698134,0.000000
918,0.2987,0.038615,1.132633,0.000000,0.038487,0.945918,0.000000,0.589854,8.699431,0.000000
919,0.299,0.038612,1.134044,0.000000,0.038518,0.944973,0.000000,0.589942,8.698853,0.000000
920,0.2994,0.038617,1.136309,0.000000,0.038537,0.943982,0.000000,0.590008,8.703352,0.000000
921,0.2997,0.038625,1.137357,0.000000,0.038545,0.943054,0.000000,0.590061,8.716870,0.000000
922,0.3,0.038637,1.138640,0.000000,0.038552,0.942177,0.000000,0.590102,8.734194,0.000000
923,0.3003,0.038660,1.138785,0.000000,0.038562,0.941142,0.000000,0.590183,8.748673,0.000000
924,0.3007,0.038691,1.138584,0.000000,0.038565,0.940300,0.000000,0.590287,8.773461,0.000000
925,0.301,0.038720,1.139185,0.000000,0.038564,0.939604,0.000000,0.590394,8.785203,0.000000
926,0.3013,0.038741,1.138597,0.000000,0.038566,0.938967,0.000000,0.590526,8.782804,0.000000
927,0.3016,0.038761,1.137110,0.000000,0.038570,0.938612,0.000000,0.590665,8.769905,0.000000
928,0.302,0.038780,1.134297,0.000000,0.038569,0.938710,0.000000,0.590834,8.741743,0.000000
929,0.3023,0.038803,1.133331,0.000000,0.038571,0.939047,0.000000,0.590975,8.726164,0.000000
930,0.3026,0.038823,1.134487,0.000000,0.038576,0.939219,0.000000,0.591081,8.718867,0.000000
931,0.3029,0.038840,1.134599,0.000000,0.038587,0.939794,0.000000,0.591171,8.720053,0.000000
932,0.3033,0.038856,1.134246,0.000000,0.038595,0.940250,0.000000,0.591248,8.732137,0.000000
933,0.3036,0.038863,1.135784,0.000000,0.038606,0.941269,0.000000,0.591285,8.744495,0.000000
934,0.3039,0.038874,1.138843,0.000000,0.038620,0.942260,0.000000,0.591313,8.749457,0.000000
935,0.3042,0.038888,1.139615,0.000000,0.038646,0.943058,0.000000,0.591332,8.765419,0.000000
936,0.3046,0.038904,1.141222,0.000000,0.038666,0.943856,0.000000,0.591366,8.773571,0.000000
937,0.3049,0.038916,1.140625,0.000000,0.038682,0.945200,0.000000,0.591407,8.776812,0.000000
938,0.3052,0.038929,1.138741,0.000000,0.038701,0.946957,0.000000,0.591453,8.784464,0.000000
939,0.3055,0.038953,1.137233,0.000000,0.038708,0.947470,0.000000,0.591478,8.791580,0.000000
940,0.3059,0.038979,1.135255,0.000000,0.038716,0.947713,0.000000,0.591480,8.801711,0.000000
941,0.3062,0.039002,1.133141,0.000000,0.038724,0.947972,0.000000,0.591498,8.810410,0.000000
942,0.3065,0.039016,1.130332,0.000000,0.038740,0.948038,0.000000,0.591528,8.807017,0.000000
943,0.3068,0.039028,1.127064,0.000000,0.038753,0.948065,0.000000,0.591582,8.817607,0.000000
944,0.3072,0.039037,1.123579,0.000000,0.038766,0.947766,0.000000,0.591649,8.820881,0.000000
945,0.3075,0.039052,1.120198,0.000000,0.038772,0.947825,0.000000,0.591715,8.823100,0.000000
946,0.3078,0.039070,1.118200,0.000000,0.038782,0.947720,0.000000,0.591780,8.822158,0.000000
947,0.3081,0.039089,1.116352,0.000000,0.038789,0.948540,0.000000,0.591873,8.807072,0.000000
948,0.3085,0.039104,1.115011,0.000000,0.038787,0.948921,0.000000,0.592025,8.794133,0.000000
949,0.3088,0.039128,1.113677,0.000000,0.038785,0.949334,0.000000,0.592193,8.779774,0.000000
950,0.3091,0.039154,1.111160,0.000000,0.038781,0.949997,0.000000,0.592329,8.779330,0.000000
951,0.3094,0.039174,1.109022,0.000000,0.038778,0.950489,0.000000,0.592460,8.776467,0.000000
952,0.3098,0.039195,1.106688,0.000000,0.038768,0.950830,0.000000,0.592604,8.773339,0.000000
953,0.3101,0.039206,1.105250,0.000000,0.038755,0.951215,0.000000,0.592754,8.767291,0.000000
954,0.3104,0.039217,1.104093,0.000000,0.038741,0.951362,0.000000,0.592914,8.750890,0.000000
955,0.3107,0.039229,1.104740,0.000000,0.038732,0.951931,0.000000,0.593057,8.739907,0.000000
956,0.3111,0.039235,1.106946,0.000000,0.038723,0.952703,0.000000,0.593170,8.743452,0.000000
957,0.3114,0.039251,1.109545,0.000000,0.038720,0.953262,0.000000,0.593246,8.746787,0.000000
958,0.3117,0.039266,1.111186,0.000000,0.038723,0.953820,0.000000,0.593295,8.757154,0.000000
959,0.312,0.039281,1.111393,0.000000,0.038721,0.954000,0.000000,0.593311,8.767479,0.000000
960,0.3124,0.039296,1.110497,0.000000,0.038722,0.954241,0.000000,0.593340,8.777364,0.000000
961,0.3127,0.039310,1.110621,0.000000,0.038723,0.954532,0.000000,0.593358,8.781301,0.000000
962,0.313,0.039323,1.111837,0.000000,0.038718,0.954043,0.000000,0.593366,8.779751,0.000000
963,0.3133,0.039337,1.114884,0.000000,0.038708,0.953905,0.000000,0.593378,8.777705,0.000000
964,0.3137,0.039357,1.117073,0.000000,0.038696,0.953383,0.000000,0.593383,8.774234,0.000000
965,0.314,0.039367,1.119759,0.000000,0.038675,0.952746,0.000000,0.593393,8.757401,0.000000
966,0.3143,0.039377,1.122728,0.000000,0.038665,0.952185,0.000000,0.593400,8.746800,0.000000
967,0.3147,0.039389,1.126974,0.000000,0.038669,0.952471,0.000000,0.593370,8.742302,0.000000
968,0.315,0.039402,1.130761,0.000000,0.038678,0.952515,0.000000,0.593300,8.745234,0.000000
969,0.3153,0.039408,1.135298,0.000000,0.038693,0.951559,0.000000,0.593224,8.752789,0.000000
970,0.3156,0.039412,1.138482,0.000000,0.038709,0.950770,0.000000,0.593177,8.763563,0.000000
971,0.316,0.039416,1.142022,0.000000,0.038719,0.950362,0.000000,0.593129,8.784054,0.000000
972,0.3163,0.039422,1.144828,0.000000,0.038728,0.949839,0.000000,0.593114,8.801355,0.000000
973,0.3166,0.039429,1.147175,0.000000,0.038738,0.949542,0.000000,0.593110,8.810066,0.000000
974,0.3169,0.039439,1.148206,0.000000,0.038747,0.952911,0.000000,0.593087,8.815331,0.000000
975,0.3173,0.039448,1.147862,0.000000,0.038757,0.955733,0.000000,0.593046,8.817771,0.000000
976,0.3176,0.039467,1.146741,0.000000,0.038777,0.959258,0.000000,0.593003,8.820371,0.000000
977,0.3179,0.039490,1.145629,0.000000,0.038798,0.960437,0.000000,0.592941,8.828112,0.000000
978,0.3182,0.039513,1.144018,0.000000,0.038817,0.963866,0.000000,0.592907,8.816973,0.000000
979,0.3186,0.039533,1.144758,0.000000,0.038832,0.966195,0.000000,0.592862,8.810349,0.000000
980,0.3189,0.039538,1.145127,0.000000,0.038839,0.969506,0.000000,0.592858,8.801319,0.000000
981,0.3192,0.039544,1.143973,0.000000,0.038843,0.972123,0.000000,0.592851,8.788104,0.000000
982,0.3195,0.039546,1.144206,0.000000,0.038851,0.972491,0.000000,0.592831,8.779182,0.000000
983,0.3199,0.039551,1.146045,0.000000,0.038862,0.972349,0.000000,0.592797,8.770922,0.000000
984,0.3202,0.039558,1.147441,0.000000,0.038872,0.971232,0.000000,0.592737,8.766062,0.000000
985,0.3205,0.039567,1.149564,0.000000,0.038880,0.970374,0.000000,0.592679,8.758193,0.000000
986,0.3208,0.039575,1.152895,0.000000,0.038886,0.970051,0.000000,0.592635,8.750499,0.000000
987,0.3212,0.039576,1.154042,0.000000,0.038889,0.970454,0.000000,0.592616,8.736615,0.000000
988,0.3215,0.039577,1.156368,0.000000,0.038886,0.971699,0.000000,0.592615,8.730135,0.000000
989,0.3218,0.039583,1.157965,0.000000,0.038888,0.973530,0.000000,0.592634,8.722960,0.000000
990,0.3221,0.039592,1.159155,0.000000,0.038899,0.975495,0.000000,0.592638,8.715631,0.000000
991,0.3225,0.039605,1.159958,0.000000,0.038910,0.975553,0.000000,0.592618,8.716767,0.000000
992,0.3228,0.039620,1.160975,0.000000,0.038923,0.974486,0.000000,0.592564,8.717089,0.000000
993,0.3231,0.039633,1.163160,0.000000,0.038936,0.971965,0.000000,0.592500,8.723413,0.000000
994,0.3234,0.039654,1.165710,0.000000,0.038948,0.969984,0.000000,0.592415,8.727304,0.000000
995,0.3238,0.039667,1.166186,0.000000,0.038955,0.967856,0.000000,0.592348,8.738141,0.000000
996,0.3241,0.039678,1.166931,0.000000,0.038956,0.966213,0.000000,0.592315,8.741487,0.000000
997,0.3244,0.039678,1.167587,0.000000,0.038973,0.964503,0.000000,0.592300,8.738625,0.000000
998,0.3247,0.039680,1.167201,0.000000,0.038998,0.963539,0.000000,0.592350,8.730710,0.000000
999,0.3251,0.039696,1.165734,0.000000,0.039018,0.963101,0.000000,0.592431,8.726401,0.000000
1000,0.3254,0.039716,1.165235,0.000000,0.039041,0.962152,0.000000,0.592505,8.732420,0.000000
1001,0.3257,0.039734,1.164454,0.000000,0.039064,0.962327,0.000000,0.592568,8.739985,0.000000
1002,0.326,0.039750,1.165850,0.000000,0.039085,0.961458,0.000000,0.592643,8.762504,0.000000
1003,0.3264,0.039763,1.165138,0.000000,0.039105,0.963391,0.000000,0.592738,8.786938,0.000000
1004,0.3267,0.039775,1.164759,0.000000,0.039126,0.965171,0.000000,0.592834,8.816648,0.000000
1005,0.327,0.039798,1.164212,0.000000,0.039133,0.966895,0.000000,0.592942,8.840895,0.000000
1006,0.3273,0.039824,1.161961,0.000000,0.039151,0.967673,0.000000,0.593064,8.865934,0.000000
1007,0.3277,0.039851,1.161587,0.000000,0.039168,0.968203,0.000000,0.593221,8.886416,0.000000
1008,0.328,0.039876,1.162322,0.000000,0.039186,0.971369,0.000000,0.593391,8.901098,0.000000
1009,0.3283,0.039902,1.163727,0.000000,0.039205,0.975791,0.000000,0.593552,8.911801,0.000000
1010,0.3286,0.039928,1.165648,0.000000,0.039228,0.979575,0.000000,0.593710,8.902914,0.000000
1011,0.329,0.039961,1.166501,0.000000,0.039246,0.982742,0.000000,0.593809,8.928204,0.000000
1012,0.3293,0.040001,1.167537,0.000000,0.039265,0.986443,0.000000,0.593913,8.977922,0.000000
1013,0.3296,0.040040,1.168140,0.000000,0.039286,0.990230,0.000000,0.594025,9.023689,0.000000
1014,0.3299,0.040073,1.168846,0.000000,0.039311,0.994304,0.000000,0.594167,9.063999,0.000000
1015,0.3303,0.040111,1.169150,0.000000,0.039335,1.000104,0.000000,0.594310,9.100904,0.000000
1016,0.3306,0.040143,1.171616,0.000000,0.039362,1.004612,0.000000,0.594430,9.133660,0.000000
1017,0.3309,0.040179,1.174110,0.000000,0.039384,1.010118,0.000000,0.594530,9.162933,0.000000
1018,0.3312,0.040215,1.176166,0.000000,0.039403,1.012705,0.000000,0.594541,9.191473,0.000000
1019,0.3316,0.040240,1.178380,0.000000,0.039419,1.015818,0.000000,0.594555,9.216857,0.000000
1020,0.3319,0.040258,1.179338,0.000000,0.039428,1.020708,0.000000,0.594575,9.239558,0.000000
1021,0.3322,0.040278,1.181309,0.000000,0.039432,1.025035,0.000000,0.594661,9.258703,0.000000
1022,0.3325,0.040295,1.182757,0.000000,0.039436,1.030892,0.000000,0.594765,9.276179,0.000000
1023,0.3329,0.040311,1.184006,0.000000,0.039438,1.034274,0.000000,0.594851,9.292257,0.000000
1024,0.3332,0.040333,1.184434,0.000000,0.039439,1.038434,0.000000,0.594887,9.305926,0.000000
1025,0.3335,0.040366,1.186262,0.000000,0.039451,1.041030,0.000000,0.594857,9.317591,0.000000
1026,0.3338,0.040390,1.188191,0.000000,0.039458,1.043315,0.000000,0.594824,9.326868,0.000000
1027,0.3342,0.040406,1.190637,0.000000,0.039466,1.045736,0.000000,0.594829,9.334491,0.000000
1028,0.3345,0.040420,1.191188,0.000000,0.039469,1.049685,0.000000,0.594876,9.339493,0.000000
1029,0.3348,0.040431,1.192100,0.000000,0.039475,1.053473,0.000000,0.594946,9.343716,0.000000
1030,0.3352,0.040445,1.194164,0.000000,0.039493,1.057526,0.000000,0.594958,9.349522,0.000000
1031,0.3355,0.040463,1.196564,0.000000,0.039513,1.061072,0.000000,0.594971,9.355692,0.000000
1032,0.3358,0.040487,1.198912,0.000000,0.039533,1.064245,0.000000,0.594963,9.362213,0.000000
1033,0.3361,0.040509,1.201094,0.000000,0.039555,1.066331,0.000000,0.594951,9.368069,0.000000
1034,0.3365,0.040533,1.202629,0.000000,0.039571,1.068337,0.000000,0.594974,9.372758,0.000000
1035,0.3368,0.040552,1.202368,0.000000,0.039587,1.070048,0.000000,0.595021,9.377045,0.000000
1036,0.3371,0.040570,1.201274,0.000000,0.039605,1.071761,0.000000,0.595054,9.381644,0.000000
1037,0.3374,0.040594,1.200791,0.000000,0.039622,1.073986,0.000000,0.595086,9.383471,0.000000
1038,0.3378,0.040611,1.202375,0.000000,0.039644,1.075142,0.000000,0.595081,9.385254,0.000000
1039,0.3381,0.040629,1.203458,0.000000,0.039666,1.076610,0.000000,0.595034,9.389375,0.000000
1040,0.3384,0.040648,1.205880,0.000000,0.039686,1.078180,0.000000,0.594997,9.393027,0.000000
1041,0.3387,0.040667,1.207885,0.000000,0.039702,1.080100,0.000000,0.594975,9.394644,0.000000
1042,0.3391,0.040683,1.210434,0.000000,0.039710,1.081763,0.000000,0.594951,9.396013,0.000000
1043,0.3394,0.040698,1.214142,0.000000,0.039722,1.082874,0.000000,0.594895,9.396406,0.000000
1044,0.3397,0.040714,1.218147,0.000000,0.039728,1.083548,0.000000,0.594830,9.394678,0.000000
1045,0.34,0.040731,1.221581,0.000000,0.039734,1.084045,0.000000,0.594769,9.392545,0.000000
1046,0.3404,0.040751,1.224357,0.000000,0.039734,1.084427,0.000000,0.594698,9.389652,0.000000
1047,0.3407,0.040766,1.227640,0.000000,0.039740,1.085022,0.000000,0.594642,9.386811,0.000000
1048,0.341,0.040776,1.229066,0.000000,0.039747,1.085773,0.000000,0.594572,9.381998,0.000000
1049,0.3413,0.040790,1.230402,0.000000,0.039758,1.086044,0.000000,0.594470,9.377621,0.000000
1050,0.3417,0.040802,1.230250,0.000000,0.039774,1.086099,0.000000,0.594345,9.373294,0.000000
1051,0.342,0.040813,1.229706,0.000000,0.039784,1.086735,0.000000,0.594262,9.370159,0.000000
1052,0.3423,0.040826,1.229780,0.000000,0.039798,1.087330,0.000000,0.594192,9.366988,0.000000
1053,0.3426,0.040845,1.229537,0.000000,0.039807,1.087799,0.000000,0.594095,9.363830,0.000000
1054,0.343,0.040866,1.228832,0.000000,0.039817,1.088546,0.000000,0.594015,9.360107,0.000000
1055,0.3433,0.040881,1.227348,0.000000,0.039826,1.089409,0.000000,0.593962,9.355318,0.000000
1056,0.3436,0.040894,1.227245,0.000000,0.039834,1.090137,0.000000,0.593924,9.350866,0.000000
1057,0.3439,0.040902,1.228351,0.000000,0.039843,1.090868,0.000000,0.593912,9.344838,0.000000
1058,0.3443,0.040912,1.230312,0.000000,0.039852,1.090905,0.000000,0.593896,9.337951,0.000000
1059,0.3446,0.040940,1.232410,0.000000,0.039854,1.090832,0.000000,0.593860,9.350883,0.000000
1060,0.3449,0.040969,1.234902,0.000000,0.039855,1.090857,0.000000,0.593854,9.363247,0.000000
1061,0.3452,0.041000,1.237764,0.000000,0.039852,1.090343,0.000000,0.593900,9.374601,0.000000
1062,0.3456,0.041032,1.240465,0.000000,0.039849,1.089490,0.000000,0.593963,9.383521,0.000000
1063,0.3459,0.041063,1.242376,0.000000,0.039839,1.088552,0.000000,0.594031,9.390199,0.000000
1064,0.3462,0.041091,1.243788,0.000000,0.039831,1.088071,0.000000,0.594133,9.397407,0.000000
1065,0.3465,0.041122,1.246098,0.000000,0.039819,1.087505,0.000000,0.594240,9.404198,0.000000
1066,0.3469,0.041151,1.246096,0.000000,0.039806,1.087517,0.000000,0.594349,9.408869,0.000000
1067,0.3472,0.041172,1.246512,0.000000,0.039803,1.088479,0.000000,0.594470,9.412423,0.000000
1068,0.3475,0.041192,1.246757,0.000000,0.039803,1.089255,0.000000,0.594583,9.414872,0.000000
1069,0.3478,0.041195,1.245837,0.000000,0.039807,1.090274,0.000000,0.594686,9.416025,0.000000
1070,0.3482,0.041194,1.244892,0.000000,0.039811,1.091208,0.000000,0.594768,9.418423,0.000000
1071,0.3485,0.041194,1.245403,0.000000,0.039817,1.091726,0.000000,0.594843,9.420477,0.000000
1072,0.3488,0.041191,1.245456,0.000000,0.039821,1.091945,0.000000,0.594916,9.422276,0.000000
1073,0.3491,0.041187,1.246129,0.000000,0.039825,1.091943,0.000000,0.594996,9.422229,0.000000
1074,0.3495,0.041184,1.249083,0.000000,0.039829,1.092044,0.000000,0.595077,9.422242,0.000000
1075,0.3498,0.041184,1.250706,0.000000,0.039833,1.092351,0.000000,0.595141,9.420671,0.000000
1076,0.3501,0.041191,1.251791,0.000000,0.039836,1.092359,0.000000,0.595168,9.420341,0.000000
1077,0.3504,0.041198,1.252498,0.000000,0.039837,1.092372,0.000000,0.595161,9.420953,0.000000
1078,0.3508,0.041202,1.251998,0.000000,0.039843,1.092935,0.000000,0.595161,9.421182,0.000000
1079,0.3511,0.041205,1.251110,0.000000,0.039848,1.093429,0.000000,0.595157,9.419975,0.000000
1080,0.3514,0.041195,1.250955,0.000000,0.039852,1.093939,0.000000,0.595159,9.419440,0.000000
1081,0.3517,0.041194,1.249944,0.000000,0.039857,1.094485,0.000000,0.595149,9.419414,0.000000
1082,0.3521,0.041201,1.249799,0.000000,0.039858,1.094462,0.000000,0.595103,9.418517,0.000000
1083,0.3524,0.041208,1.249333,0.000000,0.039856,1.094096,0.000000,0.595033,9.417126,0.000000
1084,0.3527,0.041217,1.249568,0.000000,0.039856,1.093474,0.000000,0.594959,9.416634,0.000000
1085,0.353,0.041221,1.249809,0.000000,0.039861,1.093151,0.000000,0.594886,9.405513,0.000000
1086,0.3534,0.041229,1.250405,0.000000,0.039867,1.093156,0.000000,0.594817,9.393717,0.000000
1087,0.3537,0.041235,1.250698,0.000000,0.039873,1.093051,0.000000,0.594755,9.382714,0.000000
1088,0.354,0.041241,1.251668,0.000000,0.039884,1.092682,0.000000,0.594694,9.371762,0.000000
1089,0.3543,0.041255,1.252761,0.000000,0.039893,1.092044,0.000000,0.594598,9.367539,0.000000
1090,0.3547,0.041272,1.253431,0.000000,0.039909,1.091481,0.000000,0.594492,9.364214,0.000000
1091,0.355,0.041287,1.254461,0.000000,0.039922,1.091230,0.000000,0.594394,9.361759,0.000000
1092,0.3553,0.041301,1.254114,0.000000,0.039937,1.091112,0.000000,0.594306,9.361579,0.000000
1093,0.3556,0.041310,1.251895,0.000000,0.039954,1.090978,0.000000,0.594236,9.360348,0.000000
1094,0.356,0.041321,1.248362,0.000000,0.039970,1.091004,0.000000,0.594157,9.363238,0.000000
1095,0.3563,0.041331,1.246469,0.000000,0.039989,1.090796,0.000000,0.594062,9.364853,0.000000
